SAP+NOME,UF,Semana,Mes,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD,Região,DPPsic,Cont,Produto,Correlacao,NObs,Grupo
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,DF,2,1,2017,129.99,0.4099942013785487,40.99942013785486,129.99,5.0,649.95,194.55,474.2,279.65,55.92999999999999,Centro-Oeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.1381394468818612,17.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,ES,2,1,2017,4.823333333333333,0.4931302632433121,49.31302632433122,4.74,14.0,67.86,25.33,50.05,24.72,1.7657142857142856,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3274709434971766,50.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,ES,2,1,2017,4.99,0.5212445013942896,52.12445013942897,4.99,6.0,29.94,11.48,22.1,10.62,1.7699999999999998,Sudeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4543765506098516,32.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,ES,2,1,2017,7.99,0.3478305473179447,34.78305473179447,7.99,185.0,1478.15,464.57,1341.56,849.47,4.59172972972973,Sudeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.1625888199801087,38.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,GO,2,1,2017,4.847142857142857,0.4761846877164971,47.61846877164971,4.585238095238096,26.0,119.74,42.73,88.50999999999999,45.78,1.7607692307692309,Centro-Oeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4914613427434297,51.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,GO,2,1,2017,4.99,0.5003340229012535,50.03340229012536,4.902698412698413,26.0,126.74,46.79,93.68,46.89,1.8034615384615384,Centro-Oeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4112324120693986,47.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,GO,2,1,2017,7.99,0.431887195465357,43.1887195465357,7.80485826001955,167.0,1302.53,415.43,961.22,545.79,3.268203592814371,Centro-Oeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.7063073975267052,46.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,MA,2,1,2017,4.847142857142857,0.4671846962814537,46.71846962814537,4.5685714285714285,31.0,144.69,50.74,105.34,54.6,1.761290322580645,Nordeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4258157950431133,45.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MA,2,1,2017,4.99,0.505690450362539,50.56904503625391,4.961428571428572,34.0,168.66,62.08,122.85,60.77,1.7873529411764704,Nordeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.309122691830243,50.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,MA,2,1,2017,7.99,0.4294648868431517,42.94648868431517,7.985428571428572,160.0,1277.6,400.68,929.76,522.5,3.265625,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6269433635615719,49.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,MG,2,1,2017,4.847142857142857,0.4394426346711569,43.94426346711568,4.356728509585651,35.0,152.65,49.08,111.24,62.16,1.7759999999999998,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5651624929368376,51.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MG,2,1,2017,4.99,0.4893310493828638,48.933104938286384,4.676507936507938,45.0,209.55,74.64,152.67000000000002,78.03,1.734,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3825100040941354,47.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,MG,2,1,2017,7.99,0.3897087810811769,38.970878108117695,7.983958004254336,555.0,4430.450000000001,1560.45,4020.75,2451.76,4.417585585585586,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6902713553287987,46.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,MS,2,1,2017,4.99,0.5253199388619847,52.53199388619847,4.99,5.0,24.950000000000003,9.71,18.43,8.72,1.7440000000000002,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5345837452009372,37.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MS,2,1,2017,4.99,0.5188481217742388,51.88481217742388,4.99,8.0,39.92,15.28,29.49,14.21,1.77625,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4179779896399082,42.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,MS,2,1,2017,7.99,0.3777138215022512,37.77138215022513,7.99,166.0,1326.34,454.2,1203.69,740.56,4.461204819277108,Centro-Oeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.4640813822446622,38.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,MT,2,1,2017,4.99,0.4888891967306001,48.88891967306002,4.751111111111112,15.0,69.85,24.74,51.5,26.76,1.784,Centro-Oeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3510514955680014,46.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MT,2,1,2017,4.99,0.5014835971064061,50.14835971064062,4.962222222222222,23.0,113.77,41.89,83.88,41.99,1.825652173913044,Centro-Oeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.491856627225178,38.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,MT,2,1,2017,8.132857142857143,0.4473140286229894,44.73140286229894,7.993571428571428,195.0,1559.0500000000002,514.29,1149.54,635.25,3.257692307692308,Centro-Oeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.3623290379670656,46.0,0.0
T VISITA P BORDA DESIRE AGUA 6243,PA,2,1,2017,4.99,0.5093085645777279,50.93085645777279,4.961428571428572,34.0,168.66,62.99,124.37,61.38,1.805294117647059,Norte,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4418481844429728,48.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,PA,2,1,2017,7.99,0.4324580362822866,43.24580362822866,7.988299319727892,445.0,3554.55,1395.24,3225.82,1830.58,4.113662921348315,Norte,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6341045183035168,46.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,PA,2,1,2017,129.99,0.416605820381767,41.6605820381767,129.99,4.0,519.96,159.76,383.48,223.72,55.93,Norte,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.1029921546837423,31.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,PB,2,1,2017,4.99,0.507346189164371,50.73461891643709,4.99,4.0,19.96,7.34,14.52,7.18,1.795,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4414491979285311,34.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,PB,2,1,2017,4.99,0.5035823262309354,50.35823262309354,4.956666666666666,13.0,63.870000000000005,23.09,46.44,23.35,1.7961538461538462,Nordeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.2649437934153625,32.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,PB,2,1,2017,7.99,0.4411820511633463,44.11820511633463,7.99,105.0,838.95,269.21,610.1899999999999,340.98,3.247428571428572,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6563258946556361,47.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,PB,2,1,2017,129.99,0.408586232420429,40.8586232420429,129.99,2.0,259.98,77.28,189.14,111.86,55.93,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.2334504861426952,16.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,PE,2,1,2017,4.99,0.4573968639869618,45.739686398696186,4.509387755102042,33.0,144.67000000000002,46.75,105.42,58.67,1.7778787878787876,Nordeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4739613009985585,48.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,PE,2,1,2017,4.99,0.4990894267432026,49.908942674320265,4.923333333333333,19.0,92.81,33.55,67.68,34.13,1.7963157894736843,Nordeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3955581937204879,50.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,PE,2,1,2017,7.99,0.4363539684816571,43.63539684816572,7.987959183673472,369.0,2947.51,934.75,2145.12,1203.87,3.262520325203252,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6727317117910654,46.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,PI,2,1,2017,4.790000000000001,0.4908364358897937,49.08364358897938,4.790000000000001,14.0,64.86,22.72,47.43,24.71,1.765,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3491301603280366,26.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,PI,2,1,2017,4.99,0.5019542861451752,50.195428614517496,4.923333333333334,13.0,63.870000000000005,23.35,46.52,23.17,1.7823076923076924,Nordeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.0891545686056266,21.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,PI,2,1,2017,7.99,0.4383547743761201,43.83547743761202,7.99,44.0,351.56,112.16,255.86,143.70000000000002,3.265909090909091,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.610208987854626,44.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,PR,2,1,2017,4.99,0.485946540585683,48.5946540585683,4.74578231292517,30.0,139.7,48.99,101.59,52.6,1.7533333333333332,Sul,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4947161625032069,50.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,PR,2,1,2017,4.99,0.4984734402773331,49.8473440277333,4.870952380952382,14.0,67.86,24.52,49.36,24.84,1.7742857142857142,Sul,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.522606393643539,41.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,PR,2,1,2017,7.99,0.3731241326016906,37.31241326016906,7.800884353741497,246.0,1913.94,646.87,1736.94,1090.07,4.431178861788617,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.8084088171940553,42.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,RJ,2,1,2017,4.99,0.4794669046127998,47.94669046127999,4.850835414585416,90.0,436.03,147.95,308.52000000000004,160.57,1.784111111111111,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4033306623240599,49.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RJ,2,1,2017,4.99,0.4758789083683766,47.58789083683765,4.886855674087817,69.0,339.28000000000003,114.88,239.12,124.24,1.8005797101449277,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.0895418799658264,47.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,RJ,2,1,2017,7.99,0.3757460657537161,37.57460657537161,7.981416251525466,1373.0,10959.570000000002,3729.64,9919.93,6167.86,4.492250546249089,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.4801241067831697,46.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,RJ,2,1,2017,129.99,0.391928391105025,39.1928391105025,129.98942857142862,13.0,1689.85,468.59,1195.65,727.0600000000001,55.92769230769231,Sudeste,0,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.2386782667885283,27.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,RN,2,1,2017,4.99,0.4578243515743515,45.78243515743515,4.535833333333333,13.0,57.870000000000005,18.99,42.16,23.17,1.7823076923076924,Nordeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3336053322825045,41.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RN,2,1,2017,4.790000000000001,0.4846545368093142,48.46545368093142,4.790000000000001,8.0,38.92,14.08,28.37,14.29,1.78625,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1486426187384495,33.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,RN,2,1,2017,7.99,0.4391375933153544,43.913759331535445,7.99,108.0,862.9200000000001,275.74,627.96,352.22,3.2612962962962966,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.667517832161318,48.0,0.0
T VISITA P BORDA DESIRE AGUA 6243,RO,2,1,2017,4.99,0.5135725351305844,51.35725351305844,4.99,10.0,49.900000000000006,18.79,36.59,17.8,1.78,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,0.1199160976592537,27.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,RO,2,1,2017,7.989999999999999,0.4597451302103473,45.97451302103474,7.989999999999999,51.0,407.49,138.07,300.54,162.47,3.185686274509804,Norte,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.3089407587529863,45.0,0.0
T VISITA P BORDA DESIRE AGUA 6243,RR,2,1,2017,4.99,0.576086956521739,57.6086956521739,4.99,2.0,9.98,4.24,7.36,3.12,1.56,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.2426928994817609,26.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,RR,2,1,2017,7.99,0.5315164732958382,53.15164732958381,7.99,45.0,359.55,140.92000000000002,265.13,124.21,2.7602222222222226,Norte,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.7276053411876571,40.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,RS,2,1,2017,4.99,0.4829086339139721,48.29086339139722,4.75388888888889,39.0,187.61,66.85,136.55,69.7,1.7871794871794873,Sul,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5137711916841698,42.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RS,2,1,2017,4.99,0.4815195293294155,48.15195293294156,4.782517006802721,28.0,133.72,46.97,97.38,50.41,1.800357142857143,Sul,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.245956326918622,48.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,RS,2,1,2017,7.99,0.3871378605059824,38.713786050598245,7.987843665768194,218.0,1741.02,611.21,1580.08,968.87,4.444357798165138,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5151302898089803,44.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,SC,2,1,2017,4.99,0.4892000898909315,48.92000898909315,4.656666666666667,14.0,64.86,23.43,47.88,24.450000000000003,1.7464285714285717,Sul,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3685489015566576,42.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,SC,2,1,2017,4.847142857142857,0.4930633824876904,49.306338248769045,4.79952380952381,15.0,72.85,26.98,53.81,26.83,1.7886666666666666,Sul,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3660269707809627,36.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,SC,2,1,2017,7.99,0.4037233726386908,40.372337263869085,7.99,121.0,966.79,354.04,877.3900000000001,514.93,4.255619834710744,Sul,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5551352877782814,43.0,0.0
T VISITA P BORDA DESIRE AGUA 6243,SE,2,1,2017,4.99,0.5135114180693773,51.35114180693773,4.99,4.0,19.96,7.46,14.54,7.08,1.77,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3993753046974428,32.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,SE,2,1,2017,7.99,0.4401402081624929,44.014020816249285,7.99,65.0,519.35,166.24,377.97,211.73,3.257384615384616,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6870304556884699,46.0,0.0
T VISITA P BORDA DESIRE AGUA 6243,SP,2,1,2017,4.99,0.4920460578569723,49.20460578569723,4.837525676937443,92.0,442.08,157.42000000000002,321.73,164.31,1.7859782608695651,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4852145227431317,50.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,SP,2,1,2017,7.99,0.3953064784525632,39.53064784525633,7.971345741316611,1180.0,9405.0,3368.9700000000003,8529.12,5129.790000000002,4.347279661016951,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.8089708496621419,44.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,TO,2,1,2017,4.656666666666667,0.4396481422897113,43.964814228971136,4.323333333333333,9.0,39.91,13.25,29.06,15.81,1.7566666666666666,Norte,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3648094874570736,35.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,TO,2,1,2017,4.99,0.5141075630634215,51.41075630634215,4.99,3.0,14.97,5.61,10.9,5.29,1.7633333333333334,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1110400813704629,40.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,TO,2,1,2017,7.99,0.4390648129809809,43.906481298098086,7.99,83.0,663.17,211.93,482.72,270.79,3.262530120481928,Norte,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5502724700077541,44.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,AC,3,1,2017,4.99,0.508152173913043,50.8152173913043,4.99,3.0,14.97,5.61,11.04,5.43,1.81,Norte,1,1,T VISITA P BORDA DESIRE AZUL 6238,0.076323277697218,8.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,AC,3,1,2017,4.99,0.516304347826087,51.6304347826087,4.99,4.0,19.96,7.6,14.72,7.12,1.78,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4031872476610164,17.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,AC,3,1,2017,7.989999999999999,0.3954482758620686,39.54482758620687,7.989999999999999,10.0,79.9,28.66,72.5,43.84,4.384,Norte,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,0.1622081300169105,20.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,AL,3,1,2017,4.99,0.5096727503794967,50.96727503794968,4.99,10.0,49.9,18.44,36.35,17.91,1.791,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.1401439818580602,26.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,AL,3,1,2017,4.99,0.5021273706376626,50.212737063766255,4.99,11.0,54.89000000000001,19.99,39.97,19.98,1.8163636363636364,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,0.0007497934657309,28.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,AL,3,1,2017,7.99,0.4023309697077535,40.23309697077537,7.99,65.0,519.35,189.56,471.33,281.77,4.334923076923077,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5374176303033321,44.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,AM,3,1,2017,4.99,0.5981051344743274,59.810513447432754,4.99,11.0,54.89,26.71,44.99,18.28,1.661818181818182,Norte,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.6726860785614975,38.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,AM,3,1,2017,4.99,0.5985465906003805,59.854659060038045,4.99,11.0,54.89,26.93,44.99,18.06,1.6418181818181816,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1848391684102495,46.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,AM,3,1,2017,7.99,0.5637872400372632,56.37872400372631,7.967142857142858,67.0,534.53,301.77000000000004,534.53,232.76,3.4740298507462684,Norte,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.4496884165973329,44.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,AP,3,1,2017,4.99,0.586483037824166,58.6483037824166,4.99,9.0,44.91,19.19,32.73,13.54,1.5044444444444445,Norte,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.0587385975586891,25.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,AP,3,1,2017,4.99,0.585164835164835,58.5164835164835,4.99,3.0,14.97,6.39,10.92,4.53,1.51,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1983910443385096,17.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,AP,3,1,2017,7.99,0.4617174287714818,46.17174287714818,7.967142857142858,58.0,461.82,204.81,419.12,210.68,3.632413793103448,Norte,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.7217463556412097,42.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,BA,3,1,2017,4.99,0.4824129726837625,48.241297268376265,4.71963089542037,66.0,306.34,105.89,223.13,117.24,1.7763636363636364,Nordeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.552795815448773,52.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,BA,3,1,2017,4.99,0.4803964341555748,48.039643415557485,4.827167594310453,59.0,284.91,99.65,207.64,106.17,1.799491525423729,Nordeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3492851168989713,51.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,BA,3,1,2017,7.847142857142857,0.3747794288105973,37.477942881059725,7.2612802477580445,762.0,5602.18,1571.07,4076.92,2496.0,3.2755905511811023,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6509435692172184,48.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,BA,3,1,2017,99.99,0.2251539120292705,22.51539120292706,99.99,12.0,1199.88,196.13,872.99,676.86,56.405,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.3764456411282637,31.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,CE,3,1,2017,4.99,0.4988844432613316,49.888444326133154,4.780249433106577,34.0,161.66,59.29,119.49,60.2,1.7705882352941178,Nordeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4241575282502758,43.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,CE,3,1,2017,4.99,0.5183526648851048,51.83526648851047,4.99,28.0,139.72,53.79,103.26,49.47,1.7667857142857142,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.5062498244567961,49.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,CE,3,1,2017,7.99,0.4347505024156355,43.47505024156356,7.985428571428572,259.0,2068.61,815.85,1877.44,1053.04,4.0657915057915055,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6470182868851706,42.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,CE,3,1,2017,109.99,0.300018832391714,30.0018832391714,109.99,3.0,329.97,75.6,243.38,167.78,55.92666666666667,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.0570032230786749,44.0,4.0
T VISITA P BORDA DESIRE AGUA 6243,DF,3,1,2017,4.99,0.5098784814859948,50.98784814859948,4.99,25.0,124.75,46.370000000000005,90.9,44.53,1.7812,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.439145268615243,47.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,DF,3,1,2017,7.99,0.3579203276588878,35.792032765888784,7.980533649357178,219.0,1747.41,567.66,1585.86,1018.2,4.649315068493151,Centro-Oeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.3803056270683444,36.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,DF,3,1,2017,99.99,0.231202749140893,23.1202749140893,99.99,2.0,199.98,33.64,145.5,111.86,55.93,Centro-Oeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.1381394468818612,17.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,ES,3,1,2017,4.323333333333333,0.4280636982462726,42.80636982462727,4.212222222222223,9.0,39.91,13.46,29.46,16.0,1.7777777777777777,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3274709434971766,50.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,ES,3,1,2017,4.99,0.483230006877753,48.3230006877753,4.723333333333334,9.0,40.91,14.03,30.200000000000003,16.17,1.7966666666666669,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4543765506098516,32.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,ES,3,1,2017,7.99,0.3613437122390806,36.134371223908055,7.982346938775509,171.0,1364.69,448.6,1238.53,785.34,4.592631578947368,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.1625888199801087,38.0,0.0
T VISITA P BORDA DESIRE AGUA 6243,GO,3,1,2017,4.99,0.5113721285655414,51.13721285655413,4.949183673469389,33.0,162.67000000000002,61.34,120.19,58.85,1.7833333333333332,Centro-Oeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4112324120693986,47.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,GO,3,1,2017,7.99,0.4454270365426419,44.54270365426417,7.981836734693878,157.0,1252.83,411.56,924.6,513.04,3.2677707006369423,Centro-Oeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.7063073975267052,46.0,0.0
AMACIANTE COMFORT CONCENTRADO 500ML,MA,3,1,2017,7.99,0.4322437276205847,43.22437276205847,7.960810142238713,137.0,1090.63,343.06,793.62,447.29,3.264890510948905,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6269433635615719,49.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,MA,3,1,2017,99.99,0.231202749140893,23.1202749140893,99.99,2.0,199.98,33.64,145.5,111.86,55.93,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.0665051769784567,17.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,MG,3,1,2017,4.99,0.450799239597021,45.0799239597021,4.426224489795917,42.0,185.58,60.95,135.23,74.28,1.768571428571429,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5651624929368376,51.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MG,3,1,2017,4.99,0.503431239522457,50.343123952245705,4.95984126984127,52.0,257.48,94.41,187.6,93.19,1.7921153846153846,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3825100040941354,47.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,MG,3,1,2017,7.99,0.3885945381437156,38.85945381437156,7.96440760348644,543.0,4325.770000000001,1519.71,3925.85,2397.63,4.4155248618784535,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6902713553287987,46.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,MG,3,1,2017,105.99,0.2667194433120488,26.67194433120488,105.99,5.0,529.95,105.94,385.58,279.64,55.928,Sudeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.3333560239262353,26.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,MS,3,1,2017,4.790000000000001,0.5027924724429642,50.27924724429642,4.723333333333335,8.0,37.92,14.15,28.02,13.87,1.73375,Centro-Oeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5345837452009372,37.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MS,3,1,2017,4.99,0.5069187211331582,50.691872113315824,4.99,10.0,49.900000000000006,18.68,36.85,18.17,1.817,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4179779896399082,42.0,7.0
AMACIANTE COMFORT CONCENTRADO 500ML,MS,3,1,2017,7.99,0.3839865146833277,38.39865146833277,7.9774149659863935,134.0,1069.06,372.53,970.22,597.69,4.460373134328359,Centro-Oeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.4640813822446622,38.0,0.0
