SAP;Produto;UF;Ano;Mes;Dia;Preço;QTD;CMV/QTD;DPPsic
2158154;T VISITA P BORDA DESIRE AGUA 6243;RO;2017;1;6;4.99;2.0;1.78;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;1;6;7.99;13.0;3.2484615384615383;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;1;6;4.80818181818182;11.0;1.8118181818181816;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RS;2017;1;6;4.65666666666667;6.0;1.7966666666666666;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;1;6;7.77048780487805;41.0;4.454390243902439;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;1;6;4.99;3.0;1.7766666666666666;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;1;6;7.99;33.0;4.25969696969697;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SE;2017;1;6;7.99;13.0;3.257692307692308;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;1;6;4.65666666666667;27.0;1.789259259259259;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SP;2017;1;6;4.51173913043478;23.0;1.7304347826086954;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;1;6;7.98330543933055;239.0;4.338493723849373;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;TO;2017;1;6;3.99;2.0;1.78;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;TO;2017;1;6;4.99;3.0;1.7666666666666666;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;1;6;7.99;17.0;3.262941176470588;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AL;2017;1;7;4.99;2.0;1.81;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;1;7;7.99;29.0;4.338620689655172;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;1;7;7.99;10.0;3.433;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;BA;2017;1;7;4.82333333333333;6.0;1.7966666666666666;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;BA;2017;1;7;4.84714285714286;7.0;1.8071428571428567;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;1;7;7.99;125.0;3.26296;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;CE;2017;1;7;4.99;3.0;1.7733333333333334;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;1;7;7.99;49.0;4.221836734693878;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;DF;2017;1;7;4.82333333333333;6.0;1.775;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;1;7;7.99;48.0;4.658125;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;ES;2017;1;7;4.99;4.0;1.7775;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;1;7;7.96647058823529;34.0;4.591176470588235;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;GO;2017;1;7;4.49;4.0;1.7825;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;1;7;4.82333333333333;6.0;1.79;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;1;7;7.9275;32.0;3.26125;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;MA;2017;1;7;4.99;3.0;1.7766666666666666;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MA;2017;1;7;4.99;3.0;1.79;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;1;7;7.99;23.0;3.2652173913043474;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MG;2017;1;7;4.49;6.0;1.778333333333333;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MG;2017;1;7;4.39;5.0;1.7760000000000002;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;1;7;7.97979591836735;98.0;4.383061224489796;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;MG;2017;1;7;129.99;2.0;55.93;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;1;7;7.99;37.0;4.46054054054054;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;1;7;7.99;43.0;3.2551162790697674;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PA;2017;1;7;4.99;10.0;1.777;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;1;7;4.99;7.0;1.7985714285714285;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;1;7;7.9522641509434;106.0;4.110943396226415;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PB;2017;1;7;4.99;2.0;1.8;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;1;7;7.99;19.0;3.245263157894737;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;1;7;7.99;57.0;3.2647368421052634;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PI;2017;1;7;7.99;8.0;3.2625;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;1;7;4.37461538461539;13.0;1.7153846153846155;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PR;2017;1;7;4.59;5.0;1.7600000000000002;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;1;7;7.99;41.0;4.4365853658536585;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RJ;2017;1;7;4.84714285714286;7.0;1.7785714285714285;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RJ;2017;1;7;4.83307692307692;13.0;1.7661538461538462;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;1;7;7.98902621722847;267.0;4.492883895131086;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;RJ;2017;1;7;129.99;2.0;55.925;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;1;7;7.99;15.0;3.264;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RO;2017;1;7;4.99;2.0;1.795;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RO;2017;1;7;4.99;2.0;1.78;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;1;7;7.99;10.0;3.249;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RR;2017;1;7;7.99;11.0;2.7536363636363634;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;1;7;4.24;4.0;1.7825;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RS;2017;1;7;4.74;4.0;1.795;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;1;7;7.99;54.0;4.448518518518519;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;1;7;4.65666666666667;3.0;1.7933333333333332;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SC;2017;1;7;4.99;3.0;1.7300000000000002;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;1;7;7.99;25.0;4.2416;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SE;2017;1;7;7.99;8.0;3.25625;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;1;7;4.59;15.0;1.7693333333333332;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SP;2017;1;7;4.74;20.0;1.765;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;1;7;7.98357429718876;249.0;4.342048192771085;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;1;7;7.99;10.0;3.272;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;AM;2017;1;8;4.99;3.0;1.5533333333333337;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;1;8;7.965;32.0;3.2596875;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;CE;2017;1;8;4.70428571428571;7.0;1.7985714285714285;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;1;8;7.99;16.0;4.08;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;DF;2017;1;8;4.99;3.0;1.8;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;1;8;7.99;13.0;4.646923076923077;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;1;8;7.99;17.0;4.583529411764706;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;1;8;4.99;3.0;1.78;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;1;8;7.99;17.0;3.255294117647059;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;1;8;7.99;11.0;3.287272727272727;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;1;8;7.99;30.0;4.377;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;1;8;7.99;19.0;4.4605263157894735;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MT;2017;1;8;4.65666666666667;3.0;1.7699999999999998;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;1;8;7.99;19.0;3.256315789473684;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;1;8;7.99;40.0;4.119;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PB;2017;1;8;4.99;2.0;1.78;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PB;2017;1;8;4.99;3.0;1.7366666666666666;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;1;8;7.99;10.0;3.246;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PE;2017;1;8;3.99;3.0;1.78;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;1;8;7.99;27.0;3.2622222222222224;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;1;8;4.615;8.0;1.7825;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PR;2017;1;8;4.19;5.0;1.7899999999999998;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;1;8;7.99;23.0;4.43;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RJ;2017;1;8;4.82333333333333;12.0;1.7933333333333332;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RJ;2017;1;8;4.98333333333333;9.0;1.7655555555555555;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;1;8;7.97776119402986;134.0;4.484328358208956;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;1;8;7.99;13.0;3.262307692307692;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RR;2017;1;8;7.99;9.0;2.7422222222222223;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RS;2017;1;8;4.99;4.0;1.8075;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;1;8;7.99;18.0;4.432777777777778;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;1;8;4.32333333333333;3.0;1.7699999999999998;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;1;8;7.99;10.0;4.283;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;1;8;4.87235294117647;17.0;1.7947058823529414;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;1;8;7.99000000000001;122.0;4.345737704918032;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;SP;2017;1;8;129.99;2.0;55.93;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;1;8;7.99;15.0;3.266;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;AL;2017;1;9;4.99;2.0;1.765;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;1;9;7.99;11.0;4.309090909090909;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;1;9;7.99;12.0;3.4133333333333336;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;BA;2017;1;9;4.87888888888889;18.0;1.788888888888889;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;BA;2017;1;9;4.99;8.0;1.82;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;1;9;7.98036144578313;83.0;3.2620481927710845;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;CE;2017;1;9;4.32333333333333;3.0;1.7833333333333332;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;CE;2017;1;9;4.99;20.0;1.824;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;1;9;7.99;43.0;4.12186046511628;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;DF;2017;1;9;4.74;4.0;1.78;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;DF;2017;1;9;4.99;5.0;1.7920000000000005;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;1;9;7.99;45.0;4.648666666666666;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;ES;2017;1;9;4.99;4.0;1.775;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;1;9;7.99;25.0;4.591600000000001;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;1;9;4.99;3.0;1.7933333333333332;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;1;9;7.32333333333333;18.0;3.2666666666666666;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MA;2017;1;9;4.99;8.0;1.78375;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;1;9;7.99;25.0;3.2608;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MG;2017;1;9;4.56142857142857;7.0;1.7771428571428571;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MG;2017;1;9;4.99;10.0;1.781;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;1;9;7.99;80.0;4.4121250000000005;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;1;9;7.99;40.0;4.45875;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;1;9;7.99;29.0;3.2603448275862066;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;1;9;4.79;5.0;1.796;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;1;9;7.99;67.0;4.1140298507462685;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;1;9;7.99;18.0;3.2444444444444445;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PE;2017;1;9;4.74;4.0;1.77;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;1;9;4.99;3.0;1.7833333333333332;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;1;9;7.97571428571429;56.0;3.2607142857142857;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;PI;2017;1;9;3.99;5.0;1.746;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PI;2017;1;9;4.65666666666667;3.0;1.79;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PI;2017;1;9;7.99;4.0;3.2825;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;1;9;4.84714285714286;7.0;1.7242857142857144;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;1;9;7.99;34.0;4.437647058823529;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RJ;2017;1;9;4.74;12.0;1.788333333333333;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RJ;2017;1;9;4.70285714285714;7.0;1.7842857142857145;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;1;9;7.97534246575343;219.0;4.48986301369863;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;RN;2017;1;9;4.24;4.0;1.7675;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RN;2017;1;9;4.99;2.0;1.785;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;1;9;7.99;20.0;3.2590000000000003;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RO;2017;1;9;4.99;11.0;1.779090909090909;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RO;2017;1;9;4.99;3.0;1.78;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;1;9;7.99;8.0;2.84375;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;1;9;4.74;4.0;1.7925;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RS;2017;1;9;4.49;4.0;1.785;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;1;9;7.99;32.0;4.456875;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;1;9;4.32333333333333;3.0;1.7633333333333334;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SC;2017;1;9;4.65666666666667;3.0;1.8066666666666664;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;1;9;7.99;18.0;4.257222222222222;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SE;2017;1;9;7.99;13.0;3.256153846153846;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;1;9;4.56894736842105;19.0;1.7742105263157897;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SP;2017;1;9;4.57823529411765;17.0;1.7676470588235291;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;1;9;7.9867032967033;182.0;4.351758241758241;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;1;9;7.99;15.0;3.258666666666667;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AL;2017;1;10;4.99;2.0;1.815;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;1;10;7.99;12.0;4.315833333333333;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AM;2017;1;10;4.99;2.0;1.52;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;1;10;7.99;8.0;3.4925;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;AP;2017;1;10;4.99;2.0;1.535;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AP;2017;1;10;7.99;12.0;3.628333333333333;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;BA;2017;1;10;4.82333333333333;18.0;1.7777777777777777;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;BA;2017;1;10;4.99;16.0;1.818125;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;1;10;7.47979591836735;147.0;3.271224489795918;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;CE;2017;1;10;4.99;4.0;1.7025;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;1;10;7.99;30.0;4.045333333333334;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;1;10;7.99;43.0;4.655116279069767;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;1;10;7.99;30.0;4.591333333333334;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;GO;2017;1;10;4.49;4.0;1.79;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;1;10;4.49;4.0;1.7525;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;1;10;7.50612903225807;31.0;3.271935483870968;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;MA;2017;1;10;4.32333333333333;3.0;1.7566666666666666;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MA;2017;1;10;4.99;4.0;1.7925;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;1;10;7.99;19.0;3.261578947368421;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MG;2017;1;10;4.08090909090909;11.0;1.779090909090909;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MG;2017;1;10;4.54555555555556;9.0;1.741111111111111;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;1;10;7.98238095238096;105.0;4.425333333333334;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;1;10;7.99;22.0;4.461363636363637;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MT;2017;1;10;4.39;5.0;1.778;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MT;2017;1;10;4.99;4.0;1.82;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;1;10;7.99;26.0;3.26076923076923;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PA;2017;1;10;4.08090909090909;11.0;1.7618181818181815;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;1;10;4.99;4.0;1.8025;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;1;10;7.97809523809524;84.0;4.112261904761905;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;PB;2017;1;10;4.99;2.0;1.815;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PB;2017;1;10;4.99;3.0;1.82;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;1;10;7.99;16.0;3.250625;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PE;2017;1;10;4.19;10.0;1.781;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;1;10;4.59;5.0;1.8;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;1;10;7.99000000000001;61.0;3.266065573770492;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PI;2017;1;10;4.99;4.0;1.7725;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PI;2017;1;10;7.99;7.0;3.2642857142857147;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;1;10;4.32333333333333;3.0;1.7766666666666666;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;1;10;7.99;40.0;4.429;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RJ;2017;1;10;4.62636363636364;11.0;1.779090909090909;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RJ;2017;1;10;4.99;6.0;1.8016666666666667;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;1;10;7.98683035714286;224.0;4.490982142857143;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;1;10;7.99;14.0;3.2635714285714283;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RO;2017;1;10;4.99;2.0;1.795;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RO;2017;1;10;4.99;2.0;1.78;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;1;10;7.99;18.0;3.2494444444444444;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RR;2017;1;10;7.99;7.0;2.7342857142857144;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;1;10;4.65666666666667;6.0;1.7933333333333332;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RS;2017;1;10;4.32333333333333;3.0;1.7466666666666668;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;1;10;7.99;27.0;4.441851851851852;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;1;10;4.99;2.0;1.815;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;1;10;7.99;17.0;4.232352941176471;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SE;2017;1;10;4.24;4.0;1.7625;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SE;2017;1;10;7.99;13.0;3.2569230769230773;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;1;10;4.85206896551724;29.0;1.792413793103448;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SP;2017;1;10;4.99;11.0;1.81;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;1;10;7.98534883720931;172.0;4.348430232558145;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;1;10;7.99;12.0;3.266666666666667;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;1;11;7.99;12.0;4.315833333333333;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AM;2017;1;11;4.49;2.0;1.555;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;AM;2017;1;11;4.99;5.0;1.7079999999999995;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AP;2017;1;11;4.99;2.0;1.505;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;BA;2017;1;11;4.25923076923077;26.0;1.7776923076923077;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;BA;2017;1;11;4.89;10.0;1.789;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;1;11;7.49;132.0;3.2731818181818184;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;CE;2017;1;11;4.99;5.0;1.7760000000000002;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;CE;2017;1;11;4.99;4.0;1.7875;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;1;11;7.99;55.0;4.151818181818181;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;DF;2017;1;11;4.32333333333333;6.0;1.775;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;DF;2017;1;11;4.99;3.0;1.7933333333333332;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;1;11;7.99;30.0;4.649333333333333;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;ES;2017;1;11;4.99;3.0;1.78;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;1;11;7.99;39.0;4.58948717948718;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;GO;2017;1;11;4.65666666666667;3.0;1.78;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;1;11;4.99;3.0;1.84;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;1;11;7.99;19.0;3.268421052631579;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MA;2017;1;11;4.39;5.0;1.778;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MA;2017;1;11;4.99;4.0;1.79;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;1;11;7.99;19.0;3.26;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MG;2017;1;11;4.79;5.0;1.746;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;1;11;7.96473684210527;95.0;4.443473684210527;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;1;11;7.99;34.0;4.46235294117647;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MT;2017;1;11;4.82333333333333;6.0;1.836666666666667;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;1;11;7.99;30.0;3.2576666666666667;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PA;2017;1;11;4.99;12.0;1.7791666666666668;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;1;11;7.99;58.0;4.113620689655172;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PB;2017;1;11;4.82333333333333;6.0;1.8;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;1;11;7.99;18.0;3.2444444444444445;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;1;11;4.99;3.0;1.8266666666666669;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;1;11;7.99;41.0;3.2558536585365854;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PI;2017;1;11;4.99;3.0;1.7733333333333334;1
